Name,Lat,Long,Lat/Long,Price
Big E's Deli 180 WEST SERVICE ROAD New York NY 10314,40.589174,-74.1942393,"{lng=-74.19423929999999, lat=40.589174}",$3.00 
W TOWN GROCERY & DELI 49-08 QUEENS BOULEVARD New York NY 11377,40.7425788,-73.9155732,"{lng=-73.91557320000001, lat=40.7425788}",$6.50 
A & J DELI FISH CORP 128 EAST 174 STREET New York NY 10457,40.8441387,-73.8977693,"{lng=-73.8977693, lat=40.84413869999999}",$5.75 
TINY DELICATESSEN 42 BROADWAY New York NY 10004,40.7060052,-74.0129259,"{lng=-74.0129259, lat=40.7060052}",$4.00 
NICKYS DELI & GRILL CORP 145-04 LIBERTY AVENUE New York NY 11435,40.693245,-73.807585,"{lng=-73.807585, lat=40.693245}",$6.00 
TOP ONE DELI CORP 834 OLMSTEAD AVENUE New York NY 10473,40.823855,-73.852028,"{lng=-73.85202799999999, lat=40.82385499999999}",$6.50 
"PERSONAL GOURMET DELI, LTD 2359 FLATBUSH AVE New York NY 11234",40.6128276,-73.9253799,"{lng=-73.9253799, lat=40.6128276}",$6.75 
PALACE DELI INC 307 WEST 38 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$4.75 
LIC DELI GOURMET INC. 33-00 NORTHERN BOULEVARD New York NY 11101,40.7517377,-73.9315891,"{lng=-73.9315891, lat=40.7517377}",$5.25 
"GUERRERO'S GROCERY & DELI, CORP 809 AVENUE U New York NY 11223",40.598375,-73.962692,"{lng=-73.96269199999999, lat=40.598375}",$3.50 
BLEECKER DELI & GRILL INC 442 BLEECKER STREET New York NY 11237,40.7036512,-73.9124026,"{lng=-73.9124026, lat=40.7036512}",$3.75 
First choice deli & grocery 753 UNION AVENUE New York NY 10455,40.8178406,-73.903558,"{lng=-73.90355799999999, lat=40.8178406}",$4.25 
MOCA DELI GROCERY INC 4183 BROADWAY New York NY 10033,40.8477692,-73.9382147,"{lng=-73.9382147, lat=40.84776919999999}",$6.75 
Trini Delite Roti Shop 129-04 LIBERTY AVENUE New York NY 11419,40.6893355,-73.8161191,"{lng=-73.8161191, lat=40.6893355}",$5.75 
BEL PAESE ITALIAN DELI 459 LEXINGTON AVENUE New York NY 10017,40.7534139,-73.9743584,"{lng=-73.9743584, lat=40.7534139}",$5.00 
TAL BAGELS DELI 975-979 FIRST AVENUE New York NY 10022,40.7563113,-73.9646617,"{lng=-73.9646617, lat=40.7563113}",$5.75 
BEN ASH DELICATESSEN 855 7 AVENUE New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}",$5.00 
CHAMP'S DELI 71 BROADWAY New York NY 10006,40.7076019,-74.0128495,"{lng=-74.0128495, lat=40.7076019}",$3.00 
STAGE DOOR DELI 26 VESEY STREET New York NY 10007,40.7121042,-74.0097128,"{lng=-74.0097128, lat=40.7121042}",$5.75 
SMILER'S DELI 532 MADISON AVENUE New York NY 10022,40.7605744,-73.9738917,"{lng=-73.9738917, lat=40.7605744}",$3.50 
GLORY DELI 4630 VERNON BOULEVARD New York NY 11101,40.746056,-73.953298,"{lng=-73.953298, lat=40.746056}",$4.25 
SZECHUAN DELIGHT RESTAURANT 152 7 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}",$4.00 
HOME DELI & CATERING 71-35 73 PLACE New York NY 11385,40.6980708,-73.8948295,"{lng=-73.8948295, lat=40.6980708}",$3.75 
J AND L DELI 682 5 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}",$4.00 
DELI PLUS ( INSIDE PORT AUTHORITY STATION) 625 8 AVENUE New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$6.25 
CHARLE'S CORNER RESTAURANT & DELI 537 PARK AVENUE New York NY 11205,40.6971322,-73.9549067,"{lng=-73.9549067, lat=40.6971322}",$3.25 
SANDY'S DELI & ROTI 12110 LIBERTY AVENUE New York NY 11419,40.686825,-73.821939,"{lng=-73.821939, lat=40.686825}",$3.75 
CHICKEN DELICIOUS 286 KINGS HIGHWAY New York NY 11223,40.604918,-73.9798859,"{lng=-73.9798859, lat=40.604918}",$4.25 
PARIS GOURMET DELI 49-11 VERNON BOULEVARD New York NY 11101,40.7429739,-73.953694,"{lng=-73.953694, lat=40.7429739}",$4.00 
DON PEPIS DELICATESSEN 0 AMTRAK LEVEL New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}",$5.00 
BEN'S KOSHER DELI & RESTAURANT 211-37 26 AVENUE New York NY 11360,40.7779482,-73.7801447,"{lng=-73.7801447, lat=40.7779482}",$6.75 
LA DELICE PASTRY SHOP 372 3 AVENUE New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}",$5.00 
PIAXTLA ES MEXICO DELI 505 51 STREET New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}",$3.75 
FOOD MART DELI 1321 YORK AVENUE New York NY 10021,40.7659558,-73.9544096,"{lng=-73.95440959999999, lat=40.7659558}",$6.75 
TREVI DELI 48 UNION SQUARE EAST New York NY 10003,40.736167,-73.9892148,"{lng=-73.9892148, lat=40.73616699999999}",$3.75 
CROWN GOURMET DELI 1674 BROADWAY New York NY 10019,40.7628094,-73.982872,"{lng=-73.982872, lat=40.76280939999999}",$6.00 
BAGELS & CREAM DELI 80-02 SURREY PLACE New York NY 11432,40.7262928,-73.7889465,"{lng=-73.7889465, lat=40.7262928}",$5.75 
BELLROSE DELI 247-73 JAMAICA AVENUE New York NY 11426,40.7240602,-73.7257541,"{lng=-73.7257541, lat=40.7240602}",$6.25 
BAGELS DELI 7039 PARSONS BOULEVARD New York NY 11365,40.7312772,-73.8107462,"{lng=-73.8107462, lat=40.7312772}",$6.25 
TIMMY'S DELI 11102 ROOSEVELT AVENUE New York NY 11368,40.751408,-73.855497,"{lng=-73.855497, lat=40.751408}",$4.25 
HELLO DELI 213 WEST 53 STREET New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}",$5.25 
DI LUVIO'S DELI 3000 47 AVENUE New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}",$6.00 
LITE DELIGHTS 51 EAST HOUSTON STREET New York NY 10012,40.7246247,-73.9945985,"{lng=-73.9945985, lat=40.7246247}",$5.00 
LA BAGEL DELIGHT 90 COURT STREET New York NY 11201,40.691189,-73.9918686,"{lng=-73.9918686, lat=40.691189}",$6.25 
HAMILTON DELI 1129 AMSTERDAM AVENUE New York NY 10025,40.8064211,-73.9609312,"{lng=-73.96093119999999, lat=40.8064211}",$4.75 
CAPRI IV DELI 2073 BARTOW AVE New York NY 10475,40.8695788,-73.8281765,"{lng=-73.8281765, lat=40.8695788}",$6.75 
AIRPORT DELI 84-20 ASTORIA BOULEVARD New York NY 11370,40.7644867,-73.8845333,"{lng=-73.8845333, lat=40.7644867}",$3.25 
LUCKY DELI 12 EAST 37 STREET New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}",$3.75 
101 DELI 10016 ROCKAWAY BEACH BOULEVARD New York NY 11694,40.5838155,-73.8216636,"{lng=-73.8216636, lat=40.5838155}",$3.75 
WEST 53RD GOURMET DELI 1301 AVENUE OF THE AMERICAS New York NY 10019,40.7616971,-73.9801263,"{lng=-73.9801263, lat=40.7616971}",$4.50 
BAGEL DELI / VILLAGE GREEN DELI 262 N ARDEN AVE New York NY 10312,40.5523287,-74.1910312,"{lng=-74.1910312, lat=40.5523287}",$3.00 
PIZZA DELI PLUS 2436 STILLWELL AVENUE New York NY 11223,40.587915,-73.983965,"{lng=-73.983965, lat=40.587915}",$3.00 
TOWNE DELI & PIZZA 5373 ARTHUR KILL ROAD New York NY 10307,40.513571,-74.248143,"{lng=-74.248143, lat=40.513571}",$6.25 
CARNEGIE DELICATESSEN & RESTAURANT 854 7 AVENUE New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}",$6.75 
SPEEDY DELI 1271 BROADWAY New York NY 10001,40.7482511,-73.9884413,"{lng=-73.98844129999999, lat=40.7482511}",$5.00 
BEN'S DELI 209 WEST 38 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$5.75 
ACAPULCO DELI & RESTAURANT 1116 MANHATTAN AVE New York NY 11222,40.7367143,-73.9550847,"{lng=-73.9550847, lat=40.7367143}",$3.25 
MILLIE'S DELI 13-01 JACKSON AVENUE New York NY 11101,40.7442847,-73.9498136,"{lng=-73.9498136, lat=40.7442847}",$4.75 
FOOD FAIR DELI & PIZZA 433 WEST 34 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}",$3.50 
GRAND STREET DELI & MINI MARKET 42 GRAND STREET New York NY 10013,40.7158082,-73.9656821,"{lng=-73.9656821, lat=40.7158082}",$6.75 
LANE DELI & CATERING 75 MAIDEN LANE New York NY 10038,40.7077614,-74.0075542,"{lng=-74.0075542, lat=40.7077614}",$3.00 
L & M ITALIAN DELI & CATERING 3608 31 STREET New York NY 11106,40.7595044,-73.9271644,"{lng=-73.9271644, lat=40.7595044}",$5.25 
MILLION DELI 1624 2 AVENUE New York NY 10028,40.7766412,-73.9521468,"{lng=-73.9521468, lat=40.77664120000001}",$6.50 
SCALINI FEDELI 165 DUANE STREET New York NY 10013,40.7174312,-74.009317,"{lng=-74.009317, lat=40.7174312}",$3.50 
3 DELI & GRILL 133 EAST 55 STREET New York NY 10022,40.7593941,-73.9697795,"{lng=-73.9697795, lat=40.7593941}",$6.00 
DELIGHT DONUT 66-91 FRESH POND ROAD New York NY 11385,40.7061804,-73.8967614,"{lng=-73.8967614, lat=40.7061804}",$6.25 
CONTINENTAL LUNCHEONETTE & DELI 104-03 METROPOLITAN AVENUE New York NY 11375,40.710323,-73.848705,"{lng=-73.848705, lat=40.710323}",$4.50 
BEST DELI CAFE 986 ATLANTIC AVENUE New York NY 11238,40.6802252,-73.9613869,"{lng=-73.9613869, lat=40.6802252}",$6.00 
HANSON GOURMET DELI & CAFE 17 HANSON PLACE New York NY 11217,40.6853237,-73.9776008,"{lng=-73.97760079999999, lat=40.6853237}",$5.25 
FRIENDS DELI 245-05 JAMAICA AVENUE New York NY 11426,40.7234013,-73.7275228,"{lng=-73.7275228, lat=40.7234013}",$4.75 
HIGHWAY DELI AND COFFEE SHOP 61-11 173 STREET New York NY 11365,40.7421943,-73.7889689,"{lng=-73.7889689, lat=40.7421943}",$6.00 
ONE DELI RESTAURANT 536 3 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}",$3.75 
RALPH'S II DELI 200-01 32 AVENUE New York NY 11361,40.7622954,-73.7742616,"{lng=-73.7742616, lat=40.7622954}",$4.75 
CONSTANTINES DELI 20510 48 AVENUE New York NY 11364,40.7469886,-73.7536695,"{lng=-73.7536695, lat=40.7469886}",$5.50 
NEW ANDY'S DELI 873 BROADWAY New York NY 10003,40.7381889,-73.9903303,"{lng=-73.99033030000001, lat=40.7381889}",$6.75 
STROKOS GOURMET DELI 1090 AMSTERDAM AVE New York NY 10025,40.8055078,-73.9625202,"{lng=-73.9625202, lat=40.8055078}",$6.00 
PIZZA HUT DELIVERY 60-51 MYRTLE AVE New York NY 11385,40.700849,-73.896535,"{lng=-73.896535, lat=40.700849}",$4.25 
LAHORE DELICATESSEN 132 CROSBY STREET New York NY 10012,40.7250632,-73.9976946,"{lng=-73.9976946, lat=40.7250632}",$5.75 
STAR LITE DELI 212 WEST 44 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}",$6.25 
DELIAS LOUNGE CAFE 9224 3 AVENUE New York NY 11209,40.6212119,-74.0329499,"{lng=-74.03294989999999, lat=40.6212119}",$4.25 
NATURALLY DELICIOUS 225 BROADWAY New York NY 10007,40.7119156,-74.0085295,"{lng=-74.0085295, lat=40.7119156}",$6.00 
UNITED GROCERY & DELI 177 HUDSON STREET New York NY 10013,40.722532,-74.008475,"{lng=-74.00847499999999, lat=40.722532}",$4.75 
TIMES DELI & CAFE 158 WEST 44 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}",$3.00 
KATZ'S DELICATESSEN 205 EAST HOUSTON STREET New York NY 10002,40.7135097,-73.9859414,"{lng=-73.9859414, lat=40.7135097}",$6.00 
CITY ISLAND DELI 520 CITY ISLAND AVE New York NY 10464,40.852584,-73.789134,"{lng=-73.78913399999999, lat=40.852584}",$5.25 
S & T BAGELS & DELI 463 FOREST AVENUE New York NY 10301,40.6306891,-74.1048855,"{lng=-74.1048855, lat=40.6306891}",$5.25 
ALL AMERICAN DELI 42 WATER STREET New York NY 10004,40.703561,-74.010173,"{lng=-74.010173, lat=40.703561}",$6.00 
CHEITO DURAN DELI GROCERY 54-06 FLUSHING AVENUE New York NY 11378,40.714822,-73.913136,"{lng=-73.913136, lat=40.714822}",$4.25 
TOM'S DELICIOUS PIZZA 3161 BROADWAY New York NY 10027,40.8149183,-73.959383,"{lng=-73.959383, lat=40.8149183}",$4.50 
CAFE CELLO DELI 48 WEST 46 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}",$3.00 
STROKOS PIZZA DELI 888 10 AVENUE New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}",$4.75 
A & B DELI & CATERING 126-20 ROCKAWAY BOULEVARD New York NY 11420,40.674944,-73.810936,"{lng=-73.810936, lat=40.674944}",$5.50 
CHEROKEE DELI 1626 BROADWAY New York NY 11207,40.684789,-73.914368,"{lng=-73.914368, lat=40.68478899999999}",$5.25 
HANOVER GOURMET DELI 3 HANOVER SQUARE New York NY 10004,40.7050324,-74.0097338,"{lng=-74.00973379999999, lat=40.7050324}",$6.25 
SCOTT'S FOOD & DELI 28 WEST 48 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}",$6.50 
CAFE LA MORENA & DELI 950 3 AVENUE New York NY 11232,40.6560436,-74.0079781,"{lng=-74.0079781, lat=40.6560436}",$4.00 
BIG APPLE DELI 1190 6 AVENUE New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}",$3.75 
HALLMARK DELI 455 NORTH END AVENUE New York NY 10282,40.717521,-74.014503,"{lng=-74.01450299999999, lat=40.717521}",$5.50 
CHINA DELIGHT 722 4 AVENUE New York NY 11232,40.6560436,-74.0079781,"{lng=-74.0079781, lat=40.6560436}",$3.50 
BOULEVARD DELI 3300 NORTHERN BOULEVARD New York NY 11101,40.7517377,-73.9315891,"{lng=-73.9315891, lat=40.7517377}",$3.50 
ROSARIO DELI 22-55 31 STREET New York NY 11105,40.7787902,-73.9065883,"{lng=-73.9065883, lat=40.7787902}",$3.00 
LIBERTY DELI 22 EAST 49 STREET New York NY 10017,40.7519846,-73.9697795,"{lng=-73.9697795, lat=40.7519846}",$5.50 
VISTA HERMOSA DELI RESTAURANT 1201 EVERGREEN AVENUE New York NY 10472,40.8287274,-73.8811705,"{lng=-73.8811705, lat=40.8287274}",$6.50 
POINT VIEW DELI 255 GREENPOINT AVENUE New York NY 11222,40.730884,-73.949413,"{lng=-73.949413, lat=40.730884}",$3.50 
SUNSET RIDGE DELI 5802 5 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}",$5.25 
FORT WASHINGTON BAKERY AND DELI 808 WEST 181 STREET New York NY 10033,40.8508873,-73.9387032,"{lng=-73.93870319999999, lat=40.8508873}",$5.00 
K & H DELI 328 NASSAU AVENUE New York NY 11222,40.7261529,-73.936825,"{lng=-73.936825, lat=40.7261529}",$5.50 
FANCY FOOD DELI 55-14 37 AVENUE New York NY 11377,40.7413334,-73.9036487,"{lng=-73.90364869999999, lat=40.74133339999999}",$3.50 
TULCINGO DELI 111 40-10 JUNCTION BOULEVARD New York NY 11368,40.74885,-73.8692364,"{lng=-73.86923639999999, lat=40.74885}",$3.00 
JOHN'S DELI & GROCERY 6801 5 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}",$5.25 
PLAN DE AYALA DELI-GROCERY 259-261 KINGS HIGHWAY New York NY 11223,40.605505,-73.980986,"{lng=-73.980986, lat=40.605505}",$3.25 
S.R. DELI GROCERY 91-14 43 AVENUE New York NY 11373,40.737975,-73.8801301,"{lng=-73.8801301, lat=40.737975}",$4.00 
ZOIE'S CAFE and DELICATESSEN 49 BEACH STREET New York NY 10013,40.720799,-74.0091255,"{lng=-74.0091255, lat=40.720799}",$4.00 
BROADWAY DELI & BAGEL'S 515 WEST 42 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}",$6.50 
DELIZIA RISTORANTE 1374 1 AVENUE New York NY 10021,40.7700703,-73.9580246,"{lng=-73.9580246, lat=40.7700703}",$3.75 
GARIBALDI DELI RESTAURANT 100 CANAL STREET New York NY 10304,40.626335,-74.07684,"{lng=-74.07683999999999, lat=40.626335}",$5.25 
SHARAN DELI 314 WEST 39 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$6.00 
CHRIS SUPER DELI 903 SHERIDAN AVENUE New York NY 10451,40.8270836,-73.9209911,"{lng=-73.9209911, lat=40.8270836}",$3.50 
"DELICIAS CUENCANAS BAR-RESTAURANT DELI, 41-07 99 STREET New York NY 11368",40.7506343,-73.8477874,"{lng=-73.8477874, lat=40.7506343}",$4.00 
BENATERI'S ITALIAN GOURMET DELI 129-21 14 AVENUE New York NY 11356,40.7901266,-73.8477874,"{lng=-73.8477874, lat=40.7901266}",$5.25 
STAR DELI 2718 PITKIN AVENUE New York NY 11208,40.675181,-73.871679,"{lng=-73.871679, lat=40.675181}",$6.75 
BEST OF THE BEST DELICATESSEN 11 PARK PLACE New York NY 10007,40.7130513,-74.0082933,"{lng=-74.00829329999999, lat=40.7130513}",$6.50 
BLINKS DELI 43-01 35 STREET New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}",$6.50 
ONE WAY DELI 26 COURT STREET New York NY 11242,40.6932942,-73.9908107,"{lng=-73.9908107, lat=40.6932942}",$5.00 
SUNSET DELI 4301 4 AVENUE New York NY 11232,40.6560436,-74.0079781,"{lng=-74.0079781, lat=40.6560436}",$5.00 
Andrew & Frank's DELI 2802 23 AVENUE New York NY 11105,40.7787902,-73.9065883,"{lng=-73.9065883, lat=40.7787902}",$3.50 
J.L.H. DELI 307 WEST 38 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$5.50 
LIEBMAN'S DELI 552 WEST 235 STREET New York NY 10463,40.8803247,-73.9095279,"{lng=-73.9095279, lat=40.8803247}",$5.25 
NEW UNIVERSITY DELI 603 WEST 168 STREET New York NY 10032,40.8409822,-73.9447994,"{lng=-73.9447994, lat=40.8409822}",$4.50 
COUSIN'S DELI RESTAURANT 4102 3 AVENUE New York NY 11232,40.6560436,-74.0079781,"{lng=-74.0079781, lat=40.6560436}",$4.75 
BUTCHER GOURMET DELI 4916 VERNON BOULEVARD New York NY 11101,40.7430108,-73.9542333,"{lng=-73.9542333, lat=40.7430108}",$4.75 
VAN DAM DELI 52-50 VAN DAM STREET New York NY 11101,40.736041,-73.936713,"{lng=-73.936713, lat=40.736041}",$6.75 
LAS DELICIAS 18-01 COLLEGE POINT BOULEVARD New York NY 11356,40.783067,-73.84556,"{lng=-73.84555999999999, lat=40.783067}",$5.50 
MANHATTAN GOURMET DELI 1377 6 AVENUE New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}",$4.25 
CAFE PLAZA DELI 11 BROADWAY New York NY 10004,40.7055269,-74.014346,"{lng=-74.014346, lat=40.7055269}",$5.50 
GO-GO'S DELI & CONVENIENCE 2218 HYLAN BOULEVARD New York NY 10306,40.576258,-74.103343,"{lng=-74.103343, lat=40.576258}",$6.75 
MEXICO LINDO Y ! Q RICO! DELI 497 CONEY ISLAND AVENUE New York NY 11218,40.6454012,-73.9705509,"{lng=-73.97055089999999, lat=40.64540119999999}",$5.25 
KITO DELI 41 WEST 33 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}",$3.50 
ELLEN DELI & GROCERY 289 HUDSON STREET New York NY 10013,40.725708,-74.00781,"{lng=-74.00780999999999, lat=40.725708}",$5.75 
DOMINICAN FOOD R. A. DELI 2180 FOREST AVENUE New York NY 10303,40.6263419,-74.1622795,"{lng=-74.1622795, lat=40.6263419}",$4.25 
MEXICANA DELI GROCERY 339 EAST 204 STREET New York NY 10467,40.8723987,-73.8713099,"{lng=-73.8713099, lat=40.8723987}",$5.75 
BROOKLYN NATIONAL DELI JFK AIRPORT New York NY 11430,40.6413111,-73.7781391,"{lng=-73.77813909999999, lat=40.6413111}",$6.75 
EXPRESS PIZZA AND DELI 90-46 161 STREET New York NY 11432,40.7154518,-73.7919103,"{lng=-73.7919103, lat=40.7154518}",$5.25 
TASTY DELI 775 4 AVENUE New York NY 11232,40.6560436,-74.0079781,"{lng=-74.0079781, lat=40.6560436}",$4.25 
FIVE CORNERS DELI 25-53 18 STREET New York NY 11102,40.7732937,-73.9286341,"{lng=-73.9286341, lat=40.7732937}",$3.25 
SHAMAS DELI 150 WEST 38 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$4.25 
DOUGLASTON DELICATESSEN 4423 DOUGLASTON PARKWAY New York NY 11363,40.765937,-73.744608,"{lng=-73.744608, lat=40.765937}",$4.00 
38 DELI 968 58 STREET New York NY 11219,40.6310753,-73.9976946,"{lng=-73.9976946, lat=40.6310753}",$5.50 
Tasty Delicious Bakery 1096 RUTLAND ROAD New York NY 11212,40.6643789,-73.923215,"{lng=-73.923215, lat=40.6643789}",$5.50 
DOMAND'S ITALIAN GOURMET DELI & CATERERS 3029 STRATTON ST New York NY 11354,40.7697083,-73.8346909,"{lng=-73.8346909, lat=40.7697083}",$4.25 
25TH DELI 4819 25 AVENUE New York NY 11103,40.7633726,-73.9109977,"{lng=-73.9109977, lat=40.7633726}",$3.00 
K&J PLAZA DELI & SALAD BAR 127 LIVINGSTON STREET New York NY 11201,40.6909916,-73.9886658,"{lng=-73.9886658, lat=40.6909916}",$4.25 
SOON DELI 9221 LIBERTY AVENUE New York NY 11417,40.68039,-73.846144,"{lng=-73.846144, lat=40.68039}",$5.50 
STOP DELI 43-01 31 AVENUE New York NY 11103,40.7633726,-73.9109977,"{lng=-73.9109977, lat=40.7633726}",$5.25 
NICK'S GOURMET DELI 74-15 DITMARS BOULEVARD New York NY 11370,40.768662,-73.894707,"{lng=-73.894707, lat=40.768662}",$4.00 
EL SOL DE MEXICO DELI GROCERY 95-09 SUTPHIN BOULEVARD New York NY 11435,40.7026151,-73.8082507,"{lng=-73.8082507, lat=40.7026151}",$5.00 
BROOK AVENUE DELI & PIZZA 348 BROOK AVENUE New York NY 10454,40.809948,-73.917464,"{lng=-73.917464, lat=40.809948}",$6.75 
HUNAN DELIGHT 752 UNION STREET New York NY 11215,40.6753277,-73.9781954,"{lng=-73.97819539999999, lat=40.6753277}",$4.75 
GREEN TEA DELI 28-18 41 AVENUE New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}",$6.00 
LIBERTY DELI 30 ROCKEFELLER PLAZA New York NY 10112,40.7589426,-73.9793564,"{lng=-73.9793564, lat=40.7589426}",$4.00 
SPARKS DELI RESTAURANT 28-31 BORDEN AVENUE New York NY 11101,40.7389171,-73.9410364,"{lng=-73.9410364, lat=40.73891709999999}",$5.25 
HUNAN DELIGHT MATSUYA 1467 YORK AVENUE New York NY 10075,40.7707045,-73.9512757,"{lng=-73.9512757, lat=40.7707045}",$5.25 
NEW STAR COFFEE SHOP & DELI 3150 BAINBRIDGE AVENUE New York NY 10467,40.8749926,-73.879442,"{lng=-73.87944200000001, lat=40.8749926}",$5.75 
DELI EXPRESS 12605 36 AVENUE New York NY 11368,40.7506343,-73.8477874,"{lng=-73.8477874, lat=40.7506343}",$6.75 
STAR GOURMET DELI & PIZZA 797 6 AVENUE New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}",$4.50 
ZANTE DELI RESTAURANT 30-17 39 AVENUE New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}",$6.75 
DELICIOUS CHINESE 1584 ROCKAWAY PARKWAY New York NY 11236,40.6422404,-73.8991196,"{lng=-73.89911959999999, lat=40.6422404}",$5.00 
RUDY'S DELI RESTAURANT 54-30 48 STREET New York NY 11378,40.7224092,-73.9095279,"{lng=-73.9095279, lat=40.7224092}",$5.25 
CHINA DELIGHT RESTAURANT 218-82 HEMPSTEAD AVENUE New York NY 11429,40.712903,-73.735403,"{lng=-73.73540299999999, lat=40.712903}",$5.00 
LITTLE MICHAELS DELI AND SALD BAR 12 EAST GUN HILL ROAD New York NY 10467,40.8961855,-73.8411209,"{lng=-73.84112089999999, lat=40.8961855}",$6.75 
HIS DELI & CAFE 165-54 BAISLEY BOULEVARD New York NY 11434,40.6793722,-73.7777726,"{lng=-73.77777259999999, lat=40.6793722}",$5.25 
DELICIAS MANABITAS RESTAURANT 4205 35 AVENUE New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}",$6.00 
CHOLULA DELI GROCERY 222 WYCKOFF AVENUE New York NY 11237,40.7009654,-73.9141319,"{lng=-73.9141319, lat=40.7009654}",$6.25 
NORTH VILLAGE DELI EMPORIUM 74 8 AVENUE New York NY 10011,40.7464969,-74.0094471,"{lng=-74.0094471, lat=40.7464969}",$4.00 
COLOMBUS AVE DELI & COFE 556 COLUMBUS AVENUE New York NY 10024,40.7871628,-73.9719684,"{lng=-73.9719684, lat=40.7871628}",$4.25 
TAZA CAFE AND DELI 350 PARK AVENUE SOUTH New York NY 10010,40.74182,-73.985529,"{lng=-73.985529, lat=40.74182}",$4.75 
PANADERIA LA MIXTECA POBLANA & DELI 104 VICTORY BOULEVARD New York NY 10301,40.637517,-74.0798,"{lng=-74.07979999999999, lat=40.637517}",$4.25 
CAFE BONJOUR DELI & PIZZA 18 WEST 38 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$3.00 
FREDDY'S DELI 895 GRAND STREET New York NY 11211,40.712749,-73.938367,"{lng=-73.938367, lat=40.712749}",$4.75 
DOMINICKS DELI 1109 1 AVENUE New York NY 10065,40.7645239,-73.9624327,"{lng=-73.96243270000001, lat=40.7645239}",$5.50 
PUNJABI DELI & RESTAURANT 160-20 46 AVENUE New York NY 11358,40.760743,-73.7977928,"{lng=-73.7977928, lat=40.76074300000001}",$4.50 
SPARKY'S DELI 2828 COLLEGE POINT BOULEVARD New York NY 11354,40.7722223,-73.8448612,"{lng=-73.8448612, lat=40.7722223}",$3.50 
PLAZA DELI 127 JOHN STREET New York NY 10038,40.707361,-74.004762,"{lng=-74.004762, lat=40.707361}",$6.25 
TERRACE VIEW DELI 135 TERRACE VIEW AVENUE New York NY 10463,40.875991,-73.9132,"{lng=-73.9132, lat=40.875991}",$3.75 
DELIGHT 28 RESTAURANT 2830 PELL STREET New York NY 10013,40.7148064,-73.9980331,"{lng=-73.9980331, lat=40.7148064}",$4.50 
MAURICE AVENUE DELI 5904 55 DRIVE New York NY 11378,40.7224092,-73.9095279,"{lng=-73.9095279, lat=40.7224092}",$4.75 
2ND AVENUE DELI 162 EAST 33 STREET New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}",$4.75 
