id,Name,Lat,Long,Lat/Long,Price,boro_name,shape_area,shape_leng,boro_code
21609,eclair bakery 305 EAST 53 STREET New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21612,THE SWEET SHOP NYC 404 EAST 73 STREET New York NY 10021,40.770070300000000,-73.958024600000002,"{lng=-73.9580246, lat=40.7700703}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21613,TATANY 1400 2 AVENUE New York NY 10021,40.770070300000000,-73.958024600000002,"{lng=-73.9580246, lat=40.7700703}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21614,blooms 208 EAST 58 STREET New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21617,AROME 325 BROADWAY New York NY 10007,40.716153400000003,-74.005010700000000,"{lng=-74.0050107, lat=40.7161534}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21619,IL FORNO/IRON BAR 713 8 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21632,PERGOLA 36 36 WEST 28 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21634,JESUS TACO 1346 AMSTERDAM AVENUE New York NY 10027,40.813870299999998,-73.956158599999995,"{lng=-73.9561586, lat=40.8138703}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21637,FOUR SEASONS HOTEL NEW YORK 57 EAST 57 STREET New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21642,CHICANE 430 BROOME STREET New York NY 10013,40.721566000000003,-73.998734799999994,"{lng=-73.9987348, lat=40.721566}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21646,BUTTER RESTAURANT 70 WEST 45 STREET New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21647,GRACE WOK CHINESE 2014 2 AVENUE New York NY 10029,40.791640700000002,-73.944799399999994,"{lng=-73.9447994, lat=40.79164069999999}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21656,PRET A MANGER 106 WEST 32 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21657,RITA'S 2486 BROADWAY New York NY 10025,40.792196799999999,-73.973217099999999,"{lng=-73.9732171, lat=40.79219680000001}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21658,The Coffee Bean & Tea Leaf 1700 BROADWAY New York NY 10019,40.763678900000002,-73.982208400000005,"{lng=-73.98220839999999, lat=40.7636789}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21659,ROXY DINER 694 8 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21660,Bondurants 303 EAST 85 STREET New York NY 10028,40.776641200000000,-73.952146799999994,"{lng=-73.9521468, lat=40.77664120000001}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21661,PUSHCART COFFEE 401 WEST 25 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21664,BOBA LIFE 11 PELL STREET New York NY 10013,40.714622200000001,-73.997840999999994,"{lng=-73.997841, lat=40.7146222}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21668,OTTO'S TACOS 141 SECOND AVENUE New York NY 10003,40.729124900000002,-73.987529199999997,"{lng=-73.9875292, lat=40.7291249}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21678,TIO LUCA 421 MALCOLM X BOULEVARD New York NY 10037,40.811832600000002,-73.942627400000006,"{lng=-73.94262739999999, lat=40.8118326}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21679,ELIXIR 1371 3 AVENUE New York NY 10075,40.772843199999997,-73.955820399999993,"{lng=-73.9558204, lat=40.7728432}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21680,LUCKY CHICKEN 377 1 AVENUE New York NY 10010,40.738831900000001,-73.981533700000000,"{lng=-73.98153370000001, lat=40.7388319}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21685,REFINERY ROOFTOP 63 WEST 38 STREET New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21688,STARBUCKS COFFEE (Store#20161) 151 WEST 34 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21691,OST CAFE 511 GRAND STREET New York NY 10002,40.714405900000003,-73.982120600000002,"{lng=-73.9821206, lat=40.7144059}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21693,TASTY DUMPLING 42 MULBERRY STREET New York NY 10013,40.714956399999998,-73.999394400000000,"{lng=-73.9993944, lat=40.7149564}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21695,BAVARIA BIERHOUSE 19 SOUTH WILLIAM STREET New York NY 10004,40.704421600000003,-74.010549400000002,"{lng=-74.0105494, lat=40.7044216}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21697,5oz. Factory 24 WEST 8 STREET New York NY 10011,40.746496899999997,-74.009447100000003,"{lng=-74.0094471, lat=40.7464969}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21698,OOKI SUSHI 1575 3 AVENUE New York NY 10128,40.782603899999998,-73.950677400000004,"{lng=-73.9506774, lat=40.7826039}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21699,TJ'S COFFEE WORLD 228 CANAL STREET New York NY 10013,40.717583099999999,-73.999693300000004,"{lng=-73.99969329999999, lat=40.7175831}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21700,IL GATTOPARDO 13 WEST 54 STREET New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21701,HUDSON CAFE 628 HUDSON STREET New York NY 10014,40.738320999999999,-74.005291000000000,"{lng=-74.005291, lat=40.738321}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21703,ROADSIDE 600 11 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21706,SERENGETI TEAS & SPICES 2292 FREDERICK DOUGLAS BOULEVARD New York NY 10027,40.779142700000001,-73.987952199999995,"{lng=-73.9879522, lat=40.7791427}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21710,ROYAL CURRY & KABAB 19 ST NICHOLAS AVENUE New York NY 10026,40.799729900000003,-73.952798999999999,"{lng=-73.952799, lat=40.7997299}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21715,BAR BACON 836 9 AVENUE New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21717,Bar Nine 807 9 AVENUE New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21718,HOLY MOLY (JESUS' TACO) 501 WEST 145 STREET New York NY 10031,40.827020900000001,-73.950677400000004,"{lng=-73.9506774, lat=40.8270209}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21719,PORT AUTHORITY FOOD COURT 606 8 AVENUE New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21720,TENZAN JAPANESE CUISINE 1714 2 AVENUE New York NY 10128,40.782603899999998,-73.950677400000004,"{lng=-73.9506774, lat=40.7826039}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21721,VIEN NYC 220 VARICK STREET New York NY 10014,40.729021000000003,-74.004988999999995,"{lng=-74.004989, lat=40.729021}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21722,LITTLE CHEF 600 11 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21723,Dough Loco 1261 PARK AVENUE New York NY 10029,40.787365500000000,-73.951492099999996,"{lng=-73.9514921, lat=40.78736550000001}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21725,ALLEN ST PIZZA 84 HESTER STREET New York NY 10002,40.716140899999999,-73.992290900000000,"{lng=-73.9922909, lat=40.71614090000001}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21730,CENTRAL MARKET 870 7 AVENUE New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21731,Orange Leaf 526 AMSTERDAM AVENUE New York NY 10024,40.787262100000000,-73.975383399999998,"{lng=-73.9753834, lat=40.7872621}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21732,BLUE DOG KITCHEN 308 WEST 50 STREET New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21735,RAMEN TAKUMI 1 UNIVERSITY PLACE New York NY 10003,40.730834999999999,-73.995220799999998,"{lng=-73.9952208, lat=40.730835}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21739,PAULANER BRAUHAUS 265 BOWERY New York NY 10002,40.723420900000001,-73.992501700000005,"{lng=-73.99250169999999, lat=40.7234209}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21740,STARBUCKS COFFEE 99 WALL ST New York NY 10005,40.706000799999998,-74.008818899999994,"{lng=-74.0088189, lat=40.7060008}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21741,MEE NOODLE SHOP 223 1 AVENUE New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21742,DOUMA PIZZA 11 STANTON STREET New York NY 10002,40.722414000000001,-73.992452000000000,"{lng=-73.992452, lat=40.722414}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21750,APPLE JACK DINER 1725 BROADWAY New York NY 10019,40.764649599999998,-73.982526500000006,"{lng=-73.98252649999999, lat=40.7646496}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21752,BEER CULTURE 328 WEST 45 STREET New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21758,CHURCH STREET KITCHEN 178 CHURCH STREET New York NY 10013,40.715690199999997,-74.007605299999994,"{lng=-74.0076053, lat=40.7156902}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21760,Park Central Hotel Kitchen 870 7 AVENUE New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21762,SUBWAY/CARVEL 112 JOHN STREET New York NY 10038,40.707582100000003,-74.005905900000002,"{lng=-74.0059059, lat=40.7075821}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21764,BLUE BOTTLE COFFEE 600 11 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21769,DUNKIN DONUTS 501 WEST 167 STREET New York NY 10032,40.840982199999999,-73.944799399999994,"{lng=-73.9447994, lat=40.8409822}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21770,DUNKIN DONUTS 1342 AMSTERDAM AVENUE New York NY 10027,40.813769899999997,-73.956237200000004,"{lng=-73.95623719999999, lat=40.8137699}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21773,TODD ENGLISH 768 5 AVENUE New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21775,BLEECKER KITCHEN & CO 643 BROADWAY New York NY 10012,40.726526000000000,-73.995843899999997,"{lng=-73.9958439, lat=40.726526}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21776,Flinders Lane 162 AVENUE A New York NY 10009,40.728027599999997,-73.982049000000004,"{lng=-73.982049, lat=40.7280276}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21780,JEBON 15 ST MARKS PLACE New York NY 10003,40.729306999999999,-73.988862200000000,"{lng=-73.9888622, lat=40.729307}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21782,GLAZE 60 WEST 56 STREET New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21786,EMPIRE DINER 210 TENTH AVENUE New York NY 10011,40.746496899999997,-74.009447100000003,"{lng=-74.0094471, lat=40.7464969}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21791,BEA 403 WEST 43 STREET New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21793,Dunkin Donuts 244 MADISON AVENUE New York NY 10016,40.750235900000000,-73.981467400000000,"{lng=-73.98146740000001, lat=40.75023590000001}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21794,RAFFAELLO 37 WEST 46 STREET New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21795,AIKO SUSHI JAPANESE RESTAURANT (JINSHU SUSHI) 164 PEARL STREET New York NY 10005,40.705876500000002,-74.007403400000001,"{lng=-74.0074034, lat=40.7058765}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21796,OREN'S DAILY ROAST 2303 BROADWAY New York NY 10024,40.786672000000003,-73.978258800000006,"{lng=-73.97825879999999, lat=40.786672}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21804,MARKET PLACE CAFE 90 PARK AVENUE New York NY 10016,40.750686100000003,-73.979151599999994,"{lng=-73.9791516, lat=40.7506861}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21805,LIQUITERIA 170 2 AVENUE New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21812,IRON SUSHI 440 3 AVENUE New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21813,ZAGARA WINE BAR 216 7 AVENUE New York NY 10011,40.746496899999997,-74.009447100000003,"{lng=-74.0094471, lat=40.7464969}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21815,YUMMY KITCHEN/CHEUNG WONG KITCHEN 38 ALLEN STREET New York NY 10002,40.716079999999998,-73.991796300000004,"{lng=-73.99179629999999, lat=40.71608}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21818,BROOKLYN PIGGIES 195 AVENUE A New York NY 10009,40.729329999999997,-73.981503000000004,"{lng=-73.981503, lat=40.72933}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21822,CAFE GRUMPY GD LLC 220 WEST 39 STREET New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21824,GRACE 365 3 AVENUE New York NY 10016,40.731538800000003,-73.988755900000001,"{lng=-73.9887559, lat=40.7315388}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21825,LA PINATA MEXICAN GRILL 4934 BROADWAY New York NY 10034,40.867660200000003,-73.921308100000005,"{lng=-73.92130809999999, lat=40.8676602}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21826,THE KINGSIDE 120 WEST 57 STREET New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21827,Shanghai Mong 30 WEST 32 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21828,OCHE A TU GUSTO 1573 ST NICHOLAS AVENUE New York NY 10040,40.854169400000004,-73.930228499999998,"{lng=-73.9302285, lat=40.8541694}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21830,THE SIMONE 151 EAST 82 STREET New York NY 10028,40.776641200000000,-73.952146799999994,"{lng=-73.9521468, lat=40.77664120000001}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21833,CANTINA 1838 ADAM CLAYTON POWELL JR BOULEVARD New York NY 10026,40.800384999999999,-73.955100999999999,"{lng=-73.955101, lat=40.80038500000001}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21840,SUR EMPANADA FACTORY OF BAKERY 644 LEXINGTON AVENUE New York NY 10022,40.759311300000000,-73.970339400000000,"{lng=-73.9703394, lat=40.7593113}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21843,THE NUGGET SPOT 230 EAST 14 STREET New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21844,norman's cay 74 ORCHARD STREET New York NY 10002,40.717596000000000,-73.990222000000003,"{lng=-73.990222, lat=40.717596}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21845,JUICE 156 EAST 33 STREET New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21855,MILOSUN SUSHI 141 1 AVENUE New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21856,IVAN RAMEN SLURP SHOP 600 11 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21860,red chili indian cafe 108 WEST 116 STREET New York NY 10026,40.803213100000001,-73.952582500000005,"{lng=-73.95258249999999, lat=40.8032131}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21861,YI ZHANG FISHBALL & SNACKS RESTAURANT 41 MONROE STREET New York NY 10002,40.711687599999998,-73.994572599999998,"{lng=-73.9945726, lat=40.7116876}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21862,VINO LEVANTINO 210 WEST 94 STREET New York NY 10025,40.799920899999996,-73.968310200000005,"{lng=-73.96831019999999, lat=40.7999209}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21865,THE PULLMAN KITCHEN 959 2 AVENUE New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21866,PARIS BAGUETTE AMERICA 567 7 AVENUE New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21867,RISOTTERIA MELOTTI 309 EAST 5 STREET New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21868,La Panineria 1 WEST 8 STREET New York NY 10011,40.746496899999997,-74.009447100000003,"{lng=-74.0094471, lat=40.7464969}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21870,TAI WAN PORK CHOP HOUSE INC 3 DOYERS STREET New York NY 10013,40.714230299999997,-73.997960899999995,"{lng=-73.9979609, lat=40.7142303}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21873,GLOBAL KITCHEN 1290 6 AVENUE New York NY 10119,40.728344100000001,-74.002848999999998,"{lng=-74.002849, lat=40.7283441}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21884,STARBUCKS JPMC 270 Park 270 PARK AVENUE New York NY 10017,40.755807400000002,-73.975391099999996,"{lng=-73.9753911, lat=40.7558074}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21885,SUNSWEET MARKET 838 6 AVENUE New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21894,LUCY'S WHEY CARNEGIE HILL LLC 1417 LEXINGTON AVENUE New York NY 10128,40.783650999999999,-73.952287999999996,"{lng=-73.952288, lat=40.783651}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21895,SUBWAY 367 WEST 34 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21897,SUBWAY 170 7 AVENUE SOUTH New York NY 10014,40.736613800000001,-74.009447100000003,"{lng=-74.0094471, lat=40.7366138}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21899,SCHNITZ 177 1 AVENUE New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
21901,EPICE CAFE 297 7 AVENUE New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
